column,block,dtype,missing-count,missing-rate,unique-values,constant,zero-rate
BF_g_1010_Ornithinibacillus,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_1014_Oryzihumus,bacterial-taxa,float64,0,0.0,172,False,0.5957446808510638
BF_g_1017_Oscillatoria_SAG_1459-8,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1018_Oscillochloris,bacterial-taxa,float64,0,0.0,22,False,0.950354609929078
BF_g_1019_Ottowia,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1021_Oxalophagus,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_1023_P2-11E,bacterial-taxa,float64,0,0.0,195,False,0.5390070921985816
BF_g_1024_P3OB-42,bacterial-taxa,float64,0,0.0,355,False,0.16312056737588654
BF_g_1025_P3OB-51,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1027_Paenarthrobacter,bacterial-taxa,float64,0,0.0,268,False,0.36879432624113473
BF_g_1028_Paenibacillaceae,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_1029_Paenibacillus,bacterial-taxa,float64,0,0.0,418,False,0.014184397163120567
BF_g_1030_Paeniclostridium,bacterial-taxa,float64,0,0.0,31,False,0.9290780141843972
BF_g_1031_Paeniglutamicibacter,bacterial-taxa,float64,0,0.0,20,False,0.9550827423167849
BF_g_1032_Paenisporosarcina,bacterial-taxa,float64,0,0.0,20,False,0.9550827423167849
BF_g_1034_Pajaroellobacter,bacterial-taxa,float64,0,0.0,367,False,0.1347517730496454
BF_g_1035_Paludibacter,bacterial-taxa,float64,0,0.0,15,False,0.966903073286052
BF_g_1037_Paludibaculum,bacterial-taxa,float64,0,0.0,39,False,0.9101654846335697
BF_g_1038_Paludisphaera,bacterial-taxa,float64,0,0.0,50,False,0.8841607565011821
BF_g_1042_Pantoea,bacterial-taxa,float64,0,0.0,97,False,0.7730496453900709
BF_g_1045_Parablastomonas,bacterial-taxa,float64,0,0.0,26,False,0.9408983451536643
BF_g_1048_Parachlamydiaceae,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1049_Paraclostridium,bacterial-taxa,float64,0,0.0,64,False,0.851063829787234
BF_g_1050_Paracoccus,bacterial-taxa,float64,0,0.0,44,False,0.8983451536643026
BF_g_1051_Parafilimonas,bacterial-taxa,float64,0,0.0,290,False,0.31678486997635935
BF_g_1052_Parafrigoribacterium,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1056_Parapusillimonas,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_1058_Parasegetibacter,bacterial-taxa,float64,0,0.0,88,False,0.7943262411347518
BF_g_1059_Parcubacteria,bacterial-taxa,float64,0,0.0,368,False,0.13238770685579196
BF_g_1061_Parvibaculum,bacterial-taxa,float64,0,0.0,4,False,0.9929078014184397
BF_g_1062_Parviterribacter,bacterial-taxa,float64,0,0.0,31,False,0.9290780141843972
BF_g_1063_Pasteuria,bacterial-taxa,float64,0,0.0,15,False,0.966903073286052
BF_g_1064_Patulibacter,bacterial-taxa,float64,0,0.0,49,False,0.8865248226950354
BF_g_1065_PAUC26f,bacterial-taxa,float64,0,0.0,46,False,0.8936170212765957
BF_g_1066_Paucibacter,bacterial-taxa,float64,0,0.0,13,False,0.9716312056737588
BF_g_1068_Paucisalibacillus,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_1069_PB19,bacterial-taxa,float64,0,0.0,59,False,0.8628841607565012
BF_g_1072_Pedobacter,bacterial-taxa,float64,0,0.0,353,False,0.16784869976359337
BF_g_1073_Pedomicrobium,bacterial-taxa,float64,0,0.0,301,False,0.28841607565011823
BF_g_1074_Pedosphaera,bacterial-taxa,float64,0,0.0,134,False,0.6855791962174941
BF_g_1075_Pedosphaeraceae,bacterial-taxa,float64,0,0.0,374,False,0.1182033096926714
BF_g_1078_Pelomonas,bacterial-taxa,float64,0,0.0,42,False,0.9030732860520094
BF_g_1079_Pelosinus,bacterial-taxa,float64,0,0.0,79,False,0.8132387706855791
BF_g_1081_PeM15,bacterial-taxa,float64,0,0.0,19,False,0.9574468085106383
BF_g_1084_Peredibacter,bacterial-taxa,float64,0,0.0,172,False,0.5957446808510638
BF_g_1087_Persicitalea,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1088_Phaeodactylibacter,bacterial-taxa,float64,0,0.0,24,False,0.9456264775413712
BF_g_1090_Phaselicystis,bacterial-taxa,float64,0,0.0,289,False,0.3191489361702128
BF_g_1091_Phenylobacterium,bacterial-taxa,float64,0,0.0,386,False,0.08747044917257683
BF_g_1092_Phormidesmis_ANT.L52.6,bacterial-taxa,float64,0,0.0,34,False,0.9219858156028369
BF_g_1095_Phormidium_IAM_M-71,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_1096_Phormidium_SAG_37.90,bacterial-taxa,float64,0,0.0,20,False,0.9550827423167849
BF_g_1098_Phreatobacter,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1099_Phycicoccus,bacterial-taxa,float64,0,0.0,374,False,0.1182033096926714
BF_g_1100_Phycisphaera,bacterial-taxa,float64,0,0.0,30,False,0.9314420803782506
BF_g_1101_Phyllobacterium,bacterial-taxa,float64,0,0.0,64,False,0.851063829787234
BF_g_1102_Pigmentiphaga,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1105_Pir4_lineage,bacterial-taxa,float64,0,0.0,18,False,0.9598108747044918
BF_g_1106_Pirellula,bacterial-taxa,float64,0,0.0,31,False,0.9290780141843972
BF_g_1107_Piscinibacter,bacterial-taxa,float64,0,0.0,18,False,0.9598108747044918
BF_g_1109_Pla3_lineage,bacterial-taxa,float64,0,0.0,18,False,0.9598108747044918
BF_g_1110_Pla4_lineage,bacterial-taxa,float64,0,0.0,194,False,0.541371158392435
BF_g_1113_Planifilum,bacterial-taxa,float64,0,0.0,4,False,0.9929078014184397
BF_g_1114_Planktothrix_NIVA-CYA_15,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_1119_Plantactinospora,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_1120_Plantibacter,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1121_Plasticicumulans,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_1122_Plot4-2H12,bacterial-taxa,float64,0,0.0,20,False,0.9550827423167849
BF_g_1123_PLTA13,bacterial-taxa,float64,0,0.0,140,False,0.6713947990543735
BF_g_1124_PMMR1,bacterial-taxa,float64,0,0.0,3,False,0.9952718676122931
BF_g_1125_Polaromonas,bacterial-taxa,float64,0,0.0,86,False,0.7990543735224587
BF_g_1127_Polyangium,bacterial-taxa,float64,0,0.0,99,False,0.7683215130023641
BF_g_1129_Polycyclovorans,bacterial-taxa,float64,0,0.0,172,False,0.5933806146572104
BF_g_1131_Pontibacter,bacterial-taxa,float64,0,0.0,27,False,0.9385342789598109
BF_g_1133_Porphyrobacter,bacterial-taxa,float64,0,0.0,55,False,0.8723404255319149
BF_g_1136_possible_genus_04,bacterial-taxa,float64,0,0.0,278,False,0.34515366430260047
BF_g_1140_Promicromonospora,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1143_Propionicimonas,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1146_Prosthecobacter,bacterial-taxa,float64,0,0.0,121,False,0.7163120567375887
BF_g_1152_Pseudanabaena_PCC-7429,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1154_Pseudarthrobacter,bacterial-taxa,float64,0,0.0,333,False,0.21513002364066194
BF_g_1155_Pseudenhygromyxa,bacterial-taxa,float64,0,0.0,55,False,0.8723404255319149
BF_g_1160_Pseudoduganella,bacterial-taxa,float64,0,0.0,11,False,0.9763593380614657
BF_g_1161_Pseudoflavitalea,bacterial-taxa,float64,0,0.0,73,False,0.8297872340425532
BF_g_1163_Pseudogracilibacillus,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_1164_Pseudogulbenkiania,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1166_Pseudokineococcus,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1167_Pseudolabrys,bacterial-taxa,float64,0,0.0,370,False,0.1276595744680851
BF_g_1168_Pseudomonas,bacterial-taxa,float64,0,0.0,358,False,0.15602836879432624
BF_g_1169_Pseudonocardia,bacterial-taxa,float64,0,0.0,420,False,0.009456264775413711
BF_g_1172_Pseudorhodobacter,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_1173_Pseudorhodoferax,bacterial-taxa,float64,0,0.0,60,False,0.8605200945626478
BF_g_1174_Pseudorhodoplanes,bacterial-taxa,float64,0,0.0,67,False,0.8439716312056738
BF_g_1175_Pseudoxanthomonas,bacterial-taxa,float64,0,0.0,73,False,0.8297872340425532
BF_g_1176_Psychrobacillus,bacterial-taxa,float64,0,0.0,97,False,0.7730496453900709
BF_g_1178_Psychroglaciecola,bacterial-taxa,float64,0,0.0,185,False,0.5650118203309693
BF_g_1179_Puia,bacterial-taxa,float64,0,0.0,308,False,0.27423167848699764
BF_g_1180_Pullulanibacillus,bacterial-taxa,float64,0,0.0,103,False,0.7588652482269503
BF_g_1181_Qipengyuania,bacterial-taxa,float64,0,0.0,75,False,0.8250591016548463
BF_g_1182_Quadrisphaera,bacterial-taxa,float64,0,0.0,41,False,0.9054373522458629
BF_g_1183_R7C24,bacterial-taxa,float64,0,0.0,213,False,0.4988179669030733
BF_g_1184_Rahnella1,bacterial-taxa,float64,0,0.0,11,False,0.9763593380614657
BF_g_1186_Ralstonia,bacterial-taxa,float64,0,0.0,47,False,0.8912529550827423
BF_g_1187_Ramlibacter,bacterial-taxa,float64,0,0.0,352,False,0.1702127659574468
BF_g_1189_Rathayibacter,bacterial-taxa,float64,0,0.0,17,False,0.9621749408983451
BF_g_1190_RB41,bacterial-taxa,float64,0,0.0,374,False,0.1182033096926714
BF_g_1192_RBG-13-54-9,bacterial-taxa,float64,0,0.0,394,False,0.07092198581560284
BF_g_1196_RCP2-54,bacterial-taxa,float64,0,0.0,340,False,0.19858156028368795
BF_g_1199_Reyranella,bacterial-taxa,float64,0,0.0,415,False,0.02127659574468085
BF_g_1204_Rhizobacter,bacterial-taxa,float64,0,0.0,386,False,0.08983451536643026
BF_g_1207_Rhizocola,bacterial-taxa,float64,0,0.0,30,False,0.9314420803782506
BF_g_1208_Rhizomicrobium,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1209_Rhizorhapis,bacterial-taxa,float64,0,0.0,18,False,0.9598108747044918
BF_g_1210_Rhodanobacter,bacterial-taxa,float64,0,0.0,383,False,0.09692671394799054
BF_g_1211_Rhodobacter,bacterial-taxa,float64,0,0.0,16,False,0.9645390070921985
BF_g_1212_Rhodoblastus,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_1213_Rhodococcus,bacterial-taxa,float64,0,0.0,307,False,0.2765957446808511
BF_g_1214_Rhodocytophaga,bacterial-taxa,float64,0,0.0,74,False,0.8250591016548463
BF_g_1215_Rhodoferax,bacterial-taxa,float64,0,0.0,56,False,0.8699763593380615
BF_g_1216_Rhodomicrobium,bacterial-taxa,float64,0,0.0,150,False,0.6477541371158393
BF_g_1217_Rhodopila,bacterial-taxa,float64,0,0.0,31,False,0.9290780141843972
BF_g_1219_Rhodoplanes,bacterial-taxa,float64,0,0.0,365,False,0.13947990543735225
BF_g_1220_Rhodopseudomonas,bacterial-taxa,float64,0,0.0,251,False,0.408983451536643
BF_g_1221_Rhodothermaceae,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_1223_Rhodovastum,bacterial-taxa,float64,0,0.0,128,False,0.6997635933806147
BF_g_1226_Rickettsia,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_1227_Rickettsiella,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1230_Robbsia,bacterial-taxa,float64,0,0.0,17,False,0.9621749408983451
BF_g_1232_Rokubacteriales,bacterial-taxa,float64,0,0.0,394,False,0.07092198581560284
BF_g_1233_Romboutsia,bacterial-taxa,float64,0,0.0,90,False,0.789598108747045
BF_g_1234_Roseateles,bacterial-taxa,float64,0,0.0,47,False,0.8912529550827423
BF_g_1236_Roseiarcus,bacterial-taxa,float64,0,0.0,274,False,0.3546099290780142
BF_g_1240_Roseimicrobium,bacterial-taxa,float64,0,0.0,328,False,0.22695035460992907
BF_g_1241_Roseisolibacter,bacterial-taxa,float64,0,0.0,271,False,0.3617021276595745
BF_g_1242_Roseococcus,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1243_Roseomonas,bacterial-taxa,float64,0,0.0,244,False,0.425531914893617
BF_g_1246_Rubellimicrobium,bacterial-taxa,float64,0,0.0,160,False,0.624113475177305
BF_g_1248_Rubritepida,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1249_Rubrivirga,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1250_Rubrivivax,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_1251_Rubrobacter,bacterial-taxa,float64,0,0.0,80,False,0.8132387706855791
BF_g_1252_Rudaea,bacterial-taxa,float64,0,0.0,54,False,0.8747044917257684
BF_g_1256_Ruminiclostridium,bacterial-taxa,float64,0,0.0,32,False,0.9267139479905437
BF_g_1257_Ruminococcus,bacterial-taxa,float64,0,0.0,15,False,0.966903073286052
BF_g_1258_Rummeliibacillus,bacterial-taxa,float64,0,0.0,127,False,0.7021276595744681
BF_g_1259_Runella,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_1260_Rurimicrobium,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1261_S-BQ2-57_soil_group,bacterial-taxa,float64,0,0.0,110,False,0.7423167848699763
BF_g_1262_S0134_terrestrial_group,bacterial-taxa,float64,0,0.0,251,False,0.40425531914893614
BF_g_1263_S085,bacterial-taxa,float64,0,0.0,380,False,0.10401891252955082
BF_g_1264_S15-21,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1268_Saccharimonadales,bacterial-taxa,float64,0,0.0,406,False,0.0425531914893617
BF_g_1270_Saccharopolyspora,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1271_Saccharothrix,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_1272_Salana,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_1274_Salinispira,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1277_Sandaracinus,bacterial-taxa,float64,0,0.0,175,False,0.5886524822695035
BF_g_1278_Sanguibacter,bacterial-taxa,float64,0,0.0,39,False,0.9101654846335697
BF_g_1279_SAR202_clade,bacterial-taxa,float64,0,0.0,13,False,0.9716312056737588
BF_g_1280_SAR324_clade(Marine_group_B),bacterial-taxa,float64,0,0.0,215,False,0.48936170212765956
BF_g_1282_SBR1031,bacterial-taxa,float64,0,0.0,421,False,0.0070921985815602835
BF_g_1283_SC-I-84,bacterial-taxa,float64,0,0.0,423,False,0.002364066193853428
BF_g_1286_Schumannella,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1289_Sediminibacterium,bacterial-taxa,float64,0,0.0,48,False,0.8888888888888888
BF_g_1292_Segetibacter,bacterial-taxa,float64,0,0.0,302,False,0.28841607565011823
BF_g_1295_Sericytochromatia,bacterial-taxa,float64,0,0.0,318,False,0.24822695035460993
BF_g_1297_Serratia,bacterial-taxa,float64,0,0.0,24,False,0.9456264775413712
BF_g_1299_SH3-11,bacterial-taxa,float64,0,0.0,11,False,0.9763593380614657
BF_g_1302_SHA-26,bacterial-taxa,float64,0,0.0,83,False,0.806146572104019
BF_g_1304_Shimazuella,bacterial-taxa,float64,0,0.0,169,False,0.6004728132387707
BF_g_1305_Shinella,bacterial-taxa,float64,0,0.0,12,False,0.9739952718676123
BF_g_1308_Silvanigrella,bacterial-taxa,float64,0,0.0,53,False,0.8747044917257684
BF_g_1312_Singulisphaera,bacterial-taxa,float64,0,0.0,236,False,0.4444444444444444
BF_g_1313_Sinibacillus,bacterial-taxa,float64,0,0.0,3,False,0.9952718676122931
BF_g_1314_Sinomonas,bacterial-taxa,float64,0,0.0,39,False,0.9101654846335697
BF_g_1315_Siphonobacter,bacterial-taxa,float64,0,0.0,3,False,0.9952718676122931
BF_g_1317_SJA-28,bacterial-taxa,float64,0,0.0,185,False,0.5650118203309693
BF_g_1318_Skermanella,bacterial-taxa,float64,0,0.0,316,False,0.2553191489361702
BF_g_1319_SM1A02,bacterial-taxa,float64,0,0.0,308,False,0.27423167848699764
BF_g_1320_SM1A07,bacterial-taxa,float64,0,0.0,33,False,0.9243498817966903
BF_g_1322_SM2D12,bacterial-taxa,float64,0,0.0,159,False,0.6264775413711584
BF_g_1326_Solibacillus,bacterial-taxa,float64,0,0.0,61,False,0.8581560283687943
BF_g_1328_Solimonas,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_1329_Solirubrobacter,bacterial-taxa,float64,0,0.0,357,False,0.15839243498817968
BF_g_1330_Solirubrobacteraceae,bacterial-taxa,float64,0,0.0,47,False,0.8912529550827423
BF_g_1331_Solitalea,bacterial-taxa,float64,0,0.0,72,False,0.8321513002364066
BF_g_1333_Sorangium,bacterial-taxa,float64,0,0.0,227,False,0.4657210401891253
BF_g_1334_Sphaerisporangium,bacterial-taxa,float64,0,0.0,95,False,0.7777777777777778
BF_g_1335_Sphaerobacter,bacterial-taxa,float64,0,0.0,72,False,0.8321513002364066
BF_g_1338_Sphingoaurantiacus,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_1339_Sphingobacteriaceae,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1340_Sphingobacteriales,bacterial-taxa,float64,0,0.0,17,False,0.9621749408983451
BF_g_1341_Sphingobacterium,bacterial-taxa,float64,0,0.0,64,False,0.851063829787234
BF_g_1342_Sphingobium,bacterial-taxa,float64,0,0.0,86,False,0.7990543735224587
BF_g_1343_Sphingomonas,bacterial-taxa,float64,0,0.0,423,False,0.0
BF_g_1344_Sphingopyxis,bacterial-taxa,float64,0,0.0,51,False,0.8817966903073287
BF_g_1346_Spirochaeta,bacterial-taxa,float64,0,0.0,12,False,0.9716312056737588
BF_g_1347_Spirochaeta_2,bacterial-taxa,float64,0,0.0,41,False,0.9054373522458629
BF_g_1349_Spirosoma,bacterial-taxa,float64,0,0.0,179,False,0.5791962174940898
BF_g_1350_Sporacetigenium,bacterial-taxa,float64,0,0.0,17,False,0.9621749408983451
BF_g_1351_Sporichthya,bacterial-taxa,float64,0,0.0,15,False,0.966903073286052
BF_g_1354_Sporocytophaga,bacterial-taxa,float64,0,0.0,109,False,0.7446808510638298
BF_g_1355_Sporolactobacillus,bacterial-taxa,float64,0,0.0,20,False,0.9550827423167849
BF_g_1356_Sporomusa,bacterial-taxa,float64,0,0.0,91,False,0.7872340425531915
BF_g_1358_Sporosarcina,bacterial-taxa,float64,0,0.0,373,False,0.12056737588652482
BF_g_1361_Starkeya,bacterial-taxa,float64,0,0.0,21,False,0.9527186761229315
BF_g_1363_Stenotrophobacter,bacterial-taxa,float64,0,0.0,131,False,0.6926713947990544
BF_g_1364_Stenotrophomonas,bacterial-taxa,float64,0,0.0,115,False,0.7304964539007093
BF_g_1365_Steroidobacter,bacterial-taxa,float64,0,0.0,323,False,0.23877068557919623
BF_g_1367_Stigmatella,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1370_Streptomyces,bacterial-taxa,float64,0,0.0,415,False,0.02127659574468085
BF_g_1371_Streptosporangium,bacterial-taxa,float64,0,0.0,363,False,0.14420803782505912
BF_g_1372_Subgroup_10,bacterial-taxa,float64,0,0.0,390,False,0.08037825059101655
BF_g_1373_Subgroup_11,bacterial-taxa,float64,0,0.0,110,False,0.7423167848699763
BF_g_1374_Subgroup_12,bacterial-taxa,float64,0,0.0,15,False,0.966903073286052
BF_g_1375_Subgroup_13,bacterial-taxa,float64,0,0.0,210,False,0.5059101654846335
BF_g_1376_Subgroup_15,bacterial-taxa,float64,0,0.0,111,False,0.7399527186761229
BF_g_1377_Subgroup_17,bacterial-taxa,float64,0,0.0,312,False,0.2647754137115839
BF_g_1378_Subgroup_18,bacterial-taxa,float64,0,0.0,40,False,0.9078014184397163
BF_g_1379_Subgroup_2,bacterial-taxa,float64,0,0.0,325,False,0.23404255319148937
BF_g_1382_Subgroup_22,bacterial-taxa,float64,0,0.0,175,False,0.5886524822695035
BF_g_1384_Subgroup_25,bacterial-taxa,float64,0,0.0,217,False,0.48699763593380613
BF_g_1385_Subgroup_5,bacterial-taxa,float64,0,0.0,249,False,0.41371158392434987
BF_g_1386_Subgroup_7,bacterial-taxa,float64,0,0.0,405,False,0.04491725768321513
BF_g_1394_Sulfurifustis,bacterial-taxa,float64,0,0.0,38,False,0.9125295508274232
BF_g_1399_Sumerlaea,bacterial-taxa,float64,0,0.0,122,False,0.7139479905437353
BF_g_1403_SWB02,bacterial-taxa,float64,0,0.0,276,False,0.34988179669030733
BF_g_1404_Symbiobacterium,bacterial-taxa,float64,0,0.0,15,False,0.966903073286052
BF_g_1414_Tahibacter,bacterial-taxa,float64,0,0.0,90,False,0.789598108747045
BF_g_1415_Taibaiella,bacterial-taxa,float64,0,0.0,105,False,0.7541371158392435
BF_g_1417_Tardiphaga,bacterial-taxa,float64,0,0.0,104,False,0.7565011820330969
BF_g_1419_Tellurimicrobium,bacterial-taxa,float64,0,0.0,74,False,0.8274231678486997
BF_g_1421_Telmatospirillum,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_1423_Tepidimicrobium,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1426_Terrabacter,bacterial-taxa,float64,0,0.0,403,False,0.04964539007092199
BF_g_1427_Terracidiphilus,bacterial-taxa,float64,0,0.0,70,False,0.8368794326241135
BF_g_1428_Terribacillus,bacterial-taxa,float64,0,0.0,138,False,0.6761229314420804
BF_g_1429_Terriglobus,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1430_Terrimicrobium,bacterial-taxa,float64,0,0.0,83,False,0.806146572104019
BF_g_1431_Terrimonas,bacterial-taxa,float64,0,0.0,295,False,0.3049645390070922
BF_g_1432_Terrisporobacter,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1439_Thermincola,bacterial-taxa,float64,0,0.0,20,False,0.9550827423167849
BF_g_1441_Thermoactinomyces,bacterial-taxa,float64,0,0.0,57,False,0.8676122931442081
BF_g_1444_Thermobacillus,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_1448_Thermoflavimicrobium,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_1451_Thermomonas,bacterial-taxa,float64,0,0.0,66,False,0.8463356973995272
BF_g_1452_Thermomonosporaceae,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_1456_Thermosporothrix,bacterial-taxa,float64,0,0.0,47,False,0.8912529550827423
BF_g_1458_Thiobacillus,bacterial-taxa,float64,0,0.0,16,False,0.9645390070921985
BF_g_1464_Tissierella,bacterial-taxa,float64,0,0.0,11,False,0.9763593380614657
BF_g_1465_TK10,bacterial-taxa,float64,0,0.0,422,False,0.004728132387706856
BF_g_1466_TM7,bacterial-taxa,float64,0,0.0,132,False,0.6903073286052009
BF_g_1467_TM7a,bacterial-taxa,float64,0,0.0,297,False,0.30023640661938533
BF_g_1471_TRA3-20,bacterial-taxa,float64,0,0.0,326,False,0.23167848699763594
BF_g_1476_Truepera,bacterial-taxa,float64,0,0.0,44,False,0.8983451536643026
BF_g_1479_Tumebacillus,bacterial-taxa,float64,0,0.0,401,False,0.054373522458628844
BF_g_1480_Tundrisphaera,bacterial-taxa,float64,0,0.0,192,False,0.5484633569739953
BF_g_1481_Turicibacter,bacterial-taxa,float64,0,0.0,115,False,0.7257683215130024
BF_g_1482_Turneriella,bacterial-taxa,float64,0,0.0,36,False,0.91725768321513
BF_g_1485_TX1A-33,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1486_Tychonema_CCAP_1459-11B,bacterial-taxa,float64,0,0.0,142,False,0.6666666666666666
BF_g_1487_type_III,bacterial-taxa,float64,0,0.0,170,False,0.6004728132387707
BF_g_1488_Tyzzerella,bacterial-taxa,float64,0,0.0,29,False,0.933806146572104
BF_g_1490_UA11,bacterial-taxa,float64,0,0.0,16,False,0.9645390070921985
BF_g_1492_UBA12409,bacterial-taxa,float64,0,0.0,65,False,0.8463356973995272
BF_g_1493_UBA12411,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1495_UCG-010,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_1498_Uliginosibacterium,bacterial-taxa,float64,0,0.0,32,False,0.9267139479905437
BF_g_1499_Umezawaea,bacterial-taxa,float64,0,0.0,20,False,0.9550827423167849
BF_g_1500_uncultured,bacterial-taxa,float64,0,0.0,423,False,0.0
BF_g_1501_Undibacterium,bacterial-taxa,float64,0,0.0,13,False,0.9716312056737588
BF_g_1502_Unknown_Family,bacterial-taxa,float64,0,0.0,61,False,0.8557919621749409
BF_g_1505_URHD0088,bacterial-taxa,float64,0,0.0,295,False,0.3049645390070922
BF_g_1506_UTBCD1,bacterial-taxa,float64,0,0.0,192,False,0.5484633569739953
BF_g_1507_UTCFX1,bacterial-taxa,float64,0,0.0,32,False,0.9267139479905437
BF_g_1510_vadinHA49,bacterial-taxa,float64,0,0.0,98,False,0.7706855791962175
BF_g_1512_Vampirovibrio,bacterial-taxa,float64,0,0.0,78,False,0.817966903073286
BF_g_1513_Vampirovibrionaceae,bacterial-taxa,float64,0,0.0,168,False,0.6052009456264775
BF_g_1514_Vampirovibrionales,bacterial-taxa,float64,0,0.0,86,False,0.7990543735224587
BF_g_1516_Variovorax,bacterial-taxa,float64,0,0.0,331,False,0.21749408983451538
BF_g_1517_Vermiphilaceae,bacterial-taxa,float64,0,0.0,244,False,0.425531914893617
BF_g_1518_Verruc-01,bacterial-taxa,float64,0,0.0,24,False,0.9456264775413712
BF_g_1519_Verrucomicrobium,bacterial-taxa,float64,0,0.0,101,False,0.7635933806146572
BF_g_1520_Verticiella,bacterial-taxa,float64,0,0.0,19,False,0.9574468085106383
BF_g_1521_VHS-B3-70,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_1522_Vicinamibacter,bacterial-taxa,float64,0,0.0,303,False,0.2860520094562648
BF_g_1523_Vicinamibacteraceae,bacterial-taxa,float64,0,0.0,399,False,0.0591016548463357
BF_g_1525_Virgibacillus,bacterial-taxa,float64,0,0.0,81,False,0.8108747044917257
BF_g_1526_Virgisporangium,bacterial-taxa,float64,0,0.0,76,False,0.8226950354609929
BF_g_1528_Vogesella,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_1529_Vulgatibacter,bacterial-taxa,float64,0,0.0,108,False,0.7470449172576832
BF_g_1530_Waddlia,bacterial-taxa,float64,0,0.0,11,False,0.9763593380614657
BF_g_1532_WCHB1-32,bacterial-taxa,float64,0,0.0,13,False,0.9716312056737588
BF_g_1533_WCHB1-41,bacterial-taxa,float64,0,0.0,18,False,0.9598108747044918
BF_g_1535_WD2101_soil_group,bacterial-taxa,float64,0,0.0,11,False,0.9763593380614657
BF_g_1536_WD260,bacterial-taxa,float64,0,0.0,122,False,0.7139479905437353
